"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"548033","48138","DOORMAT UNION FLAG",2,"3/29/11 12:01",7.95,14441,"United Kingdom"
"548033","21624","VINTAGE UNION JACK DOORSTOP",3,"3/29/11 12:01",5.95,14441,"United Kingdom"
"548033","21626","VINTAGE UNION JACK PENNANT",12,"3/29/11 12:01",1.95,14441,"United Kingdom"
"548033","22499","WOODEN UNION JACK BUNTING",18,"3/29/11 12:01",5.95,14441,"United Kingdom"
"548033","21622","VINTAGE UNION JACK CUSHION COVER",4,"3/29/11 12:01",4.95,14441,"United Kingdom"
"548033","46000S","POLYESTER FILLER PAD 40x40cm",4,"3/29/11 12:01",1.45,14441,"United Kingdom"
"548033","21625","VINTAGE UNION JACK APRON",3,"3/29/11 12:01",6.95,14441,"United Kingdom"
"548033","21623","VINTAGE UNION JACK MEMOBOARD",2,"3/29/11 12:01",9.95,14441,"United Kingdom"
"548033","21586","KINGS CHOICE GIANT TUBE MATCHES",12,"3/29/11 12:01",2.55,14441,"United Kingdom"
"548038","84748","FOLK FELT HANGING MULTICOL GARLAND",4,"3/29/11 12:03",3.75,15696,"United Kingdom"
"548038","35910B","PINK FLOWERS RABBIT EASTER",6,"3/29/11 12:03",1.95,15696,"United Kingdom"
"548038","85212","MINI PAINTED GARDEN DECORATION",12,"3/29/11 12:03",0.85,15696,"United Kingdom"
"548038","22148","EASTER CRAFT 4 CHICKS",12,"3/29/11 12:03",1.95,15696,"United Kingdom"
"548038","35916C","PINK FELT HANGING HEART W FLOWER",12,"3/29/11 12:03",0.85,15696,"United Kingdom"
"548038","22241","GARLAND WOODEN HAPPY EASTER",12,"3/29/11 12:03",1.25,15696,"United Kingdom"
"548038","22284","HEN HOUSE DECORATION",12,"3/29/11 12:03",1.65,15696,"United Kingdom"
"548038","22251","BIRDHOUSE DECORATION MAGIC GARDEN",12,"3/29/11 12:03",1.25,15696,"United Kingdom"
"548038","22322","BIRD DECORATION GREEN POLKADOT",12,"3/29/11 12:03",0.85,15696,"United Kingdom"
"548038","82484","WOOD BLACK BOARD ANT WHITE FINISH",2,"3/29/11 12:03",7.9,15696,"United Kingdom"
"548038","84978","HANGING HEART JAR T-LIGHT HOLDER",12,"3/29/11 12:03",1.25,15696,"United Kingdom"
"548038","22487","WHITE WOOD GARDEN PLANT LADDER",1,"3/29/11 12:03",9.95,15696,"United Kingdom"
"548038","84632","DECORATIVE HANGING SHELVING UNIT",1,"3/29/11 12:03",59.95,15696,"United Kingdom"
"548038","22832","BROCANTE SHELF WITH HOOKS",2,"3/29/11 12:03",10.75,15696,"United Kingdom"
"548038","22669","RED BABY BUNTING",5,"3/29/11 12:03",2.95,15696,"United Kingdom"
"548038","22668","PINK BABY BUNTING",5,"3/29/11 12:03",2.95,15696,"United Kingdom"
"548038","22595","GINGHAM HEART DECORATION",12,"3/29/11 12:03",0.85,15696,"United Kingdom"
"548038","84969","BOX OF 6 ASSORTED COLOUR TEASPOONS",6,"3/29/11 12:03",4.25,15696,"United Kingdom"
"548069","20713",,-22,"3/29/11 12:10",0,,"United Kingdom"
"548095","20850",,-3,"3/29/11 12:17",0,,"United Kingdom"
"548098","21283",,-15,"3/29/11 12:17",0,,"United Kingdom"
"548104","84854",,-3,"3/29/11 12:18",0,,"United Kingdom"
"548110","21911",,-27,"3/29/11 12:20",0,,"United Kingdom"
"548144","85099B","JUMBO BAG RED RETROSPOT",100,"3/29/11 12:29",1.65,13798,"United Kingdom"
"548144","85123A","WHITE HANGING HEART T-LIGHT HOLDER",64,"3/29/11 12:29",2.55,13798,"United Kingdom"
"548148","21929","JUMBO BAG PINK VINTAGE PAISLEY",1,"3/29/11 12:31",1.95,17931,"United Kingdom"
"548148","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",1,"3/29/11 12:31",1.95,17931,"United Kingdom"
"548148","21422","PORCELAIN ROSE SMALL",3,"3/29/11 12:31",0.85,17931,"United Kingdom"
"548148","21746","SMALL RED RETROSPOT WINDMILL",6,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","21439","BASKET OF TOADSTOOLS",1,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","22995","TRAVEL CARD WALLET SUKI",1,"3/29/11 12:31",0.42,17931,"United Kingdom"
"548148","15056P","EDWARDIAN PARASOL PINK",1,"3/29/11 12:31",5.95,17931,"United Kingdom"
"548148","21380","WOODEN HAPPY BIRTHDAY GARLAND",1,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","21749","LARGE RED RETROSPOT WINDMILL",5,"3/29/11 12:31",2.1,17931,"United Kingdom"
"548148","21249","WOODLAND  HEIGHT CHART STICKERS",1,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","21468","BUTTERFLY CROCHET FOOD COVER",1,"3/29/11 12:31",3.75,17931,"United Kingdom"
"548148","21891","TRADITIONAL WOODEN SKIPPING ROPE",1,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","22796","PHOTO FRAME 3 CLASSIC HANGING",1,"3/29/11 12:31",9.95,17931,"United Kingdom"
"548148","21188","3D HEARTS  HONEYCOMB PAPER GARLAND",1,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","84509E","SET OF 4 CAROUSEL PLACEMATS",1,"3/29/11 12:31",3.75,17931,"United Kingdom"
"548148","84510E","SET OF 4 GREEN CAROUSEL COASTERS",1,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","47566B","TEA TIME PARTY BUNTING",2,"3/29/11 12:31",4.95,17931,"United Kingdom"
"548148","47590B","PINK HAPPY BIRTHDAY BUNTING",1,"3/29/11 12:31",5.45,17931,"United Kingdom"
"548148","22721","SET OF 3 CAKE TINS SKETCHBOOK",1,"3/29/11 12:31",4.95,17931,"United Kingdom"
"548148","21189","WHITE HONEYCOMB PAPER GARLAND",2,"3/29/11 12:31",1.65,17931,"United Kingdom"
"548148","21192","WHITE BELL HONEYCOMB PAPER",5,"3/29/11 12:31",1.65,17931,"United Kingdom"
"548148","21191","LARGE WHITE HONEYCOMB PAPER BELL",5,"3/29/11 12:31",2.1,17931,"United Kingdom"
"548148","84692","BOX OF 24 COCKTAIL PARASOLS",3,"3/29/11 12:31",0.42,17931,"United Kingdom"
"548148","21195","PINK  HONEYCOMB PAPER BALL",10,"3/29/11 12:31",2.1,17931,"United Kingdom"
"548148","21188","3D HEARTS  HONEYCOMB PAPER GARLAND",2,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","21087","SET/6 POSIES PAPER CUPS",7,"3/29/11 12:31",0.65,17931,"United Kingdom"
"548148","22315","200 RED + WHITE BENDY STRAWS",1,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","21391","FRENCH LAVENDER SCENT HEART",3,"3/29/11 12:31",2.1,17931,"United Kingdom"
"548148","22423","REGENCY CAKESTAND 3 TIER",1,"3/29/11 12:31",12.75,17931,"United Kingdom"
"548148","22970","LONDON BUS COFFEE MUG",2,"3/29/11 12:31",2.55,17931,"United Kingdom"
"548148","22971","QUEENS GUARD COFFEE MUG",1,"3/29/11 12:31",2.55,17931,"United Kingdom"
"548148","22616","PACK OF 12 LONDON TISSUES",3,"3/29/11 12:31",0.29,17931,"United Kingdom"
"548148","21974","SET OF 36 PAISLEY FLOWER DOILIES",2,"3/29/11 12:31",1.45,17931,"United Kingdom"
"548148","22089","PAPER BUNTING VINTAGE PAISLEY",5,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","22232","JIGSAW TOADSTOOLS 3 PIECE",2,"3/29/11 12:31",1.65,17931,"United Kingdom"
"548148","22799","SWEETHEART WIRE FRUIT BOWL",1,"3/29/11 12:31",8.5,17931,"United Kingdom"
"548148","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",1,"3/29/11 12:31",1.95,17931,"United Kingdom"
"548148","21231","SWEETHEART CERAMIC TRINKET BOX",4,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","22776","SWEETHEART CAKESTAND 3 TIER",1,"3/29/11 12:31",9.95,17931,"United Kingdom"
"548148","22649","STRAWBERRY FAIRY CAKE TEAPOT",2,"3/29/11 12:31",4.95,17931,"United Kingdom"
"548148","22252","BIRDCAGE DECORATION TEALIGHT HOLDER",6,"3/29/11 12:31",1.25,17931,"United Kingdom"
"548148","22050","PINK PAISLEY ROSE GIFT WRAP",50,"3/29/11 12:31",0.42,17931,"United Kingdom"
"548148","22363","GLASS JAR MARMALADE",2,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","22360","GLASS JAR ENGLISH CONFECTIONERY",1,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","22364","GLASS JAR DIGESTIVE BISCUITS",2,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","22900","SET 2 TEA TOWELS I LOVE LONDON",2,"3/29/11 12:31",2.95,17931,"United Kingdom"
"548148","85213","MINI  ZINC GARDEN DECORATIONS",4,"3/29/11 12:31",0.85,17931,"United Kingdom"
"548148","22427","ENAMEL FLOWER JUG CREAM",1,"3/29/11 12:31",5.95,17931,"United Kingdom"
"548148","22430","ENAMEL WATERING CAN CREAM",1,"3/29/11 12:31",4.95,17931,"United Kingdom"
"548148","21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",1,"3/29/11 12:31",12.75,17931,"United Kingdom"
"548149","72821",,-2,"3/29/11 12:36",0,,"United Kingdom"
"548150","22720","SET OF 3 CAKE TINS PANTRY DESIGN",1,"3/29/11 12:55",4.95,17315,"United Kingdom"
"548150","21916","SET 12 RETRO WHITE CHALK STICKS",8,"3/29/11 12:55",0.42,17315,"United Kingdom"
"548150","35810A","ENAMEL PINK COFFEE CONTAINER",6,"3/29/11 12:55",0.83,17315,"United Kingdom"
"548150","35809A","ENAMEL PINK TEA CONTAINER",6,"3/29/11 12:55",0.83,17315,"United Kingdom"
"548150","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",1,"3/29/11 12:55",1.95,17315,"United Kingdom"
"548150","22386","JUMBO BAG PINK POLKADOT",1,"3/29/11 12:55",1.95,17315,"United Kingdom"
"548150","22479","DAISY GARDEN MARKER",10,"3/29/11 12:55",1.25,17315,"United Kingdom"
"548150","22921","HERB MARKER CHIVES",10,"3/29/11 12:55",0.65,17315,"United Kingdom"
"548150","22919","HERB MARKER MINT",10,"3/29/11 12:55",0.65,17315,"United Kingdom"
"548150","22920","HERB MARKER BASIL",10,"3/29/11 12:55",0.65,17315,"United Kingdom"
"548150","22918","HERB MARKER PARSLEY",10,"3/29/11 12:55",0.65,17315,"United Kingdom"
"548150","22917","HERB MARKER ROSEMARY",10,"3/29/11 12:55",0.65,17315,"United Kingdom"
"548150","22916","HERB MARKER THYME",10,"3/29/11 12:55",0.65,17315,"United Kingdom"
"548150","22477","WATERING CAN GARDEN MARKER",5,"3/29/11 12:55",1.25,17315,"United Kingdom"
"548150","22478","BIRDHOUSE GARDEN MARKER",5,"3/29/11 12:55",1.25,17315,"United Kingdom"
"548150","82483","WOOD 2 DRAWER CABINET WHITE FINISH",1,"3/29/11 12:55",6.95,17315,"United Kingdom"
"548150","22773","GREEN DRAWER KNOB ACRYLIC EDWARDIAN",2,"3/29/11 12:55",1.25,17315,"United Kingdom"
"548150","72802B","OCEAN SCENT CANDLE IN JEWELLED BOX",2,"3/29/11 12:55",4.25,17315,"United Kingdom"
"548150","84978","HANGING HEART JAR T-LIGHT HOLDER",36,"3/29/11 12:55",1.06,17315,"United Kingdom"
"548151","22457","NATURAL SLATE HEART CHALKBOARD",6,"3/29/11 12:57",2.95,13803,"United Kingdom"
"548151","22808","SET OF 6 T-LIGHTS EASTER CHICKS",6,"3/29/11 12:57",2.95,13803,"United Kingdom"
"548151","22148","EASTER CRAFT 4 CHICKS",12,"3/29/11 12:57",1.95,13803,"United Kingdom"
"548151","22749","FELTCRAFT PRINCESS CHARLOTTE DOLL",4,"3/29/11 12:57",3.75,13803,"United Kingdom"
"548151","22745","POPPY'S PLAYHOUSE BEDROOM",6,"3/29/11 12:57",2.1,13803,"United Kingdom"
"548151","22748","POPPY'S PLAYHOUSE KITCHEN",6,"3/29/11 12:57",2.1,13803,"United Kingdom"
"548151","22139","RETROSPOT TEA SET CERAMIC 11 PC",3,"3/29/11 12:57",4.95,13803,"United Kingdom"
"548151","47566","PARTY BUNTING",4,"3/29/11 12:57",4.95,13803,"United Kingdom"
"548151","22961","JAM MAKING SET PRINTED",12,"3/29/11 12:57",1.45,13803,"United Kingdom"
"548151","22851","SET 20 NAPKINS FAIRY CAKES DESIGN",12,"3/29/11 12:57",0.85,13803,"United Kingdom"
"548151","84879","ASSORTED COLOUR BIRD ORNAMENT",8,"3/29/11 12:57",1.69,13803,"United Kingdom"
"548151","22822","CREAM WALL PLANTER HEART SHAPED",2,"3/29/11 12:57",5.95,13803,"United Kingdom"
"548151","22284","HEN HOUSE DECORATION",12,"3/29/11 12:57",1.65,13803,"United Kingdom"
"548151","22296","HEART IVORY TRELLIS LARGE",12,"3/29/11 12:57",1.65,13803,"United Kingdom"
"548151","22789","T-LIGHT HOLDER SWEETHEART HANGING",8,"3/29/11 12:57",1.95,13803,"United Kingdom"
"548151","84406B","CREAM CUPID HEARTS COAT HANGER",4,"3/29/11 12:57",4.15,13803,"United Kingdom"
"548151","84792","ENCHANTED BIRD COATHANGER 5 HOOK",4,"3/29/11 12:57",4.65,13803,"United Kingdom"
"548152","21231","SWEETHEART CERAMIC TRINKET BOX",12,"3/29/11 13:04",1.25,17398,"United Kingdom"
"548152","22644","CERAMIC CHERRY CAKE MONEY BANK",12,"3/29/11 13:04",1.45,17398,"United Kingdom"
"548152","22840","ROUND CAKE TIN VINTAGE RED",2,"3/29/11 13:04",7.95,17398,"United Kingdom"
"548152","22841","ROUND CAKE TIN VINTAGE GREEN",2,"3/29/11 13:04",7.95,17398,"United Kingdom"
"548152","22617","BAKING SET SPACEBOY DESIGN",3,"3/29/11 13:04",4.95,17398,"United Kingdom"
"548152","22138","BAKING SET 9 PIECE RETROSPOT",3,"3/29/11 13:04",4.95,17398,"United Kingdom"
"548152","21212","PACK OF 72 RETROSPOT CAKE CASES",24,"3/29/11 13:04",0.55,17398,"United Kingdom"
"548152","21213","PACK OF 72 SKULL CAKE CASES",24,"3/29/11 13:04",0.55,17398,"United Kingdom"
"548152","22417","PACK OF 60 SPACEBOY CAKE CASES",24,"3/29/11 13:04",0.55,17398,"United Kingdom"
"548152","21980","PACK OF 12 RED RETROSPOT TISSUES",24,"3/29/11 13:04",0.29,17398,"United Kingdom"
"548152","21843","RED RETROSPOT CAKE STAND",3,"3/29/11 13:04",10.95,17398,"United Kingdom"
"548152","22939","APRON APPLE DELIGHT",4,"3/29/11 13:04",4.95,17398,"United Kingdom"
"548152","22064","PINK DOUGHNUT TRINKET POT",12,"3/29/11 13:04",1.65,17398,"United Kingdom"
"548152","22067","CHOC TRUFFLE GOLD TRINKET POT",12,"3/29/11 13:04",1.65,17398,"United Kingdom"
"548152","21770","OPEN CLOSED METAL SIGN",2,"3/29/11 13:04",4.95,17398,"United Kingdom"
"548152","22413","METAL SIGN TAKE IT OR LEAVE IT",6,"3/29/11 13:04",2.95,17398,"United Kingdom"
"548152","22215","CAKE STAND WHITE TWO TIER LACE",2,"3/29/11 13:04",8.5,17398,"United Kingdom"
"548152","22222","CAKE PLATE LOVEBIRD WHITE",3,"3/29/11 13:04",4.95,17398,"United Kingdom"
"548152","21242","RED RETROSPOT PLATE",8,"3/29/11 13:04",1.69,17398,"United Kingdom"
"548153","22523","CHILDS GARDEN FORK PINK",12,"3/29/11 13:05",0.85,15129,"United Kingdom"
"548153","22520","CHILDS GARDEN TROWEL BLUE",12,"3/29/11 13:05",0.85,15129,"United Kingdom"
"548153","22521","CHILDS GARDEN TROWEL PINK",12,"3/29/11 13:05",0.85,15129,"United Kingdom"
"548153","21789","KIDS RAIN MAC PINK",24,"3/29/11 13:05",0.85,15129,"United Kingdom"
"548153","10133","COLOURING PENCILS BROWN TUBE",20,"3/29/11 13:05",0.85,15129,"United Kingdom"
"548153","21889","WOODEN BOX OF DOMINOES",24,"3/29/11 13:05",1.25,15129,"United Kingdom"
"548153","21791","VINTAGE HEADS AND TAILS CARD GAME",24,"3/29/11 13:05",1.25,15129,"United Kingdom"
"548153","21868","POTTING SHED TEA MUG",12,"3/29/11 13:05",1.25,15129,"United Kingdom"
"548153","21892","TRADITIONAL WOODEN CATCH CUP GAME",12,"3/29/11 13:05",1.25,15129,"United Kingdom"
"548153","21914","BLUE HARMONICA IN BOX",24,"3/29/11 13:05",1.25,15129,"United Kingdom"
"548153","21915","RED  HARMONICA IN BOX",24,"3/29/11 13:05",1.25,15129,"United Kingdom"
"548153","21704","BAG 250g SWIRLY MARBLES",72,"3/29/11 13:05",0.72,15129,"United Kingdom"
"548153","21703","BAG 125g SWIRLY MARBLES",96,"3/29/11 13:05",0.36,15129,"United Kingdom"
"548154","21671","RED SPOT CERAMIC DRAWER KNOB",12,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","21668","RED STRIPE CERAMIC DRAWER KNOB",12,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","22682","FRENCH BLUE METAL DOOR SIGN 7",10,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","22676","FRENCH BLUE METAL DOOR SIGN 1",10,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","22677","FRENCH BLUE METAL DOOR SIGN 2",10,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","22678","FRENCH BLUE METAL DOOR SIGN 3",10,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","22683","FRENCH BLUE METAL DOOR SIGN 8",10,"3/29/11 13:06",1.25,17675,"United Kingdom"
"548154","21212","PACK OF 72 RETROSPOT CAKE CASES",24,"3/29/11 13:06",0.55,17675,"United Kingdom"
"548154","22191","IVORY DINER WALL CLOCK",4,"3/29/11 13:06",8.5,17675,"United Kingdom"
"548154","22730","ALARM CLOCK BAKELIKE IVORY",4,"3/29/11 13:06",3.75,17675,"United Kingdom"
"548154","22726","ALARM CLOCK BAKELIKE GREEN",8,"3/29/11 13:06",3.75,17675,"United Kingdom"
"548154","22727","ALARM CLOCK BAKELIKE RED",8,"3/29/11 13:06",3.75,17675,"United Kingdom"
"548154","22192","BLUE DINER WALL CLOCK",2,"3/29/11 13:06",8.5,17675,"United Kingdom"
"548154","21175","GIN + TONIC DIET METAL SIGN",12,"3/29/11 13:06",2.55,17675,"United Kingdom"
"548154","82484","WOOD BLACK BOARD ANT WHITE FINISH",12,"3/29/11 13:06",6.75,17675,"United Kingdom"
"548154","22840","ROUND CAKE TIN VINTAGE RED",2,"3/29/11 13:06",7.95,17675,"United Kingdom"
"548154","21533","RETROSPOT LARGE MILK JUG",3,"3/29/11 13:06",4.95,17675,"United Kingdom"
"548154","21535","RED RETROSPOT SMALL MILK JUG",6,"3/29/11 13:06",2.55,17675,"United Kingdom"
"548154","21539","RED RETROSPOT BUTTER DISH",3,"3/29/11 13:06",4.95,17675,"United Kingdom"
"548154","22193","RED DINER WALL CLOCK",6,"3/29/11 13:06",8.5,17675,"United Kingdom"
"548154","22379","RECYCLING BAG RETROSPOT",5,"3/29/11 13:06",2.1,17675,"United Kingdom"
"C548155","22781","GUMBALL MAGAZINE RACK",-6,"3/29/11 13:18",7.65,15906,"United Kingdom"
"548156","21586","KINGS CHOICE GIANT TUBE MATCHES",3,"3/29/11 13:22",2.55,14871,"United Kingdom"
"548156","21592","RETROSPOT CIGAR BOX MATCHES",3,"3/29/11 13:22",1.25,14871,"United Kingdom"
"548156","22555","PLASTERS IN TIN STRONGMAN",1,"3/29/11 13:22",1.65,14871,"United Kingdom"
"548156","22556","PLASTERS IN TIN CIRCUS PARADE",1,"3/29/11 13:22",1.65,14871,"United Kingdom"
"548156","22551","PLASTERS IN TIN SPACEBOY",1,"3/29/11 13:22",1.65,14871,"United Kingdom"
"548156","22557","PLASTERS IN TIN VINTAGE PAISLEY",2,"3/29/11 13:22",1.65,14871,"United Kingdom"
"548156","22652","TRAVEL SEWING KIT",2,"3/29/11 13:22",1.65,14871,"United Kingdom"
"548156","22554","PLASTERS IN TIN WOODLAND ANIMALS",3,"3/29/11 13:22",1.65,14871,"United Kingdom"
"548156","23194","GYMKHANA TREASURE BOOK BOX",1,"3/29/11 13:22",2.25,14871,"United Kingdom"
"548156","23177","TREASURE ISLAND BOOK BOX",1,"3/29/11 13:22",2.25,14871,"United Kingdom"
"548156","23176","ABC TREASURE BOOK BOX",2,"3/29/11 13:22",2.25,14871,"United Kingdom"
"548156","22087","PAPER BUNTING WHITE LACE",3,"3/29/11 13:22",2.95,14871,"United Kingdom"
"548156","22089","PAPER BUNTING VINTAGE PAISLEY",1,"3/29/11 13:22",2.95,14871,"United Kingdom"
"548156","22721","SET OF 3 CAKE TINS SKETCHBOOK",1,"3/29/11 13:22",4.95,14871,"United Kingdom"
"548156","21756","BATH BUILDING BLOCK WORD",1,"3/29/11 13:22",5.95,14871,"United Kingdom"
"548156","21754","HOME BUILDING BLOCK WORD",1,"3/29/11 13:22",5.95,14871,"United Kingdom"
"548156","21314","SMALL GLASS HEART TRINKET POT",4,"3/29/11 13:22",2.1,14871,"United Kingdom"
"548156","82483","WOOD 2 DRAWER CABINET WHITE FINISH",2,"3/29/11 13:22",6.95,14871,"United Kingdom"
"548156","22960","JAM MAKING SET WITH JARS",2,"3/29/11 13:22",4.25,14871,"United Kingdom"
"548156","21658","GLASS  BEURRE DISH",3,"3/29/11 13:22",3.95,14871,"United Kingdom"
"548157","85099F","JUMBO BAG STRAWBERRY",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","85099C","JUMBO  BAG BAROQUE BLACK WHITE",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",80,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","85099B","JUMBO BAG RED RETROSPOT",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","22386","JUMBO BAG PINK POLKADOT",80,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","22663","JUMBO BAG DOLLY GIRL DESIGN",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","22385","JUMBO BAG SPACEBOY DESIGN",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","21931","JUMBO STORAGE BAG SUKI",100,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","21930","JUMBO STORAGE BAG SKULLS",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","21929","JUMBO BAG PINK VINTAGE PAISLEY",80,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","21033","JUMBO BAG CHARLIE AND LOLA TOYS",60,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","20712","JUMBO BAG WOODLAND ANIMALS",80,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548157","20711","JUMBO BAG TOYS",20,"3/29/11 13:27",1.65,14298,"United Kingdom"
"548158","22430","ENAMEL WATERING CAN CREAM",1,"3/29/11 13:28",4.95,15906,"United Kingdom"
"548158","20748","KENSINGTON COFFEE SET",3,"3/29/11 13:28",12.75,15906,"United Kingdom"
"548158","21448","12 DAISY PEGS IN WOOD BOX",1,"3/29/11 13:28",1.65,15906,"United Kingdom"
"548158","22429","ENAMEL MEASURING JUG CREAM",3,"3/29/11 13:28",4.25,15906,"United Kingdom"
"548158","22423","REGENCY CAKESTAND 3 TIER",4,"3/29/11 13:28",12.75,15906,"United Kingdom"
"548158","20751","FUNKY WASHING UP GLOVES ASSORTED",2,"3/29/11 13:28",2.1,15906,"United Kingdom"
"548158","20754","RETROSPOT RED WASHING UP GLOVES",2,"3/29/11 13:28",2.1,15906,"United Kingdom"
"548158","20752","BLUE POLKADOT WASHING UP GLOVES",2,"3/29/11 13:28",2.1,15906,"United Kingdom"
"548158","22900","SET 2 TEA TOWELS I LOVE LONDON",8,"3/29/11 13:28",2.95,15906,"United Kingdom"
"548158","22979","PANTRY WASHING UP BRUSH",3,"3/29/11 13:28",1.45,15906,"United Kingdom"
"548158","22981","PANTRY APPLE CORER",3,"3/29/11 13:28",1.45,15906,"United Kingdom"
"548158","22982","PANTRY PASTRY BRUSH",3,"3/29/11 13:28",1.25,15906,"United Kingdom"
"548158","22425","ENAMEL COLANDER CREAM",3,"3/29/11 13:28",4.95,15906,"United Kingdom"
"548158","22697","GREEN REGENCY TEACUP AND SAUCER",9,"3/29/11 13:28",2.95,15906,"United Kingdom"
"548158","22698","PINK REGENCY TEACUP AND SAUCER",10,"3/29/11 13:28",2.95,15906,"United Kingdom"
"548158","22699","ROSES REGENCY TEACUP AND SAUCER",9,"3/29/11 13:28",2.95,15906,"United Kingdom"
"548158","21166","COOK WITH WINE METAL SIGN",1,"3/29/11 13:28",2.08,15906,"United Kingdom"
"548158","21770","OPEN CLOSED METAL SIGN",1,"3/29/11 13:28",4.95,15906,"United Kingdom"
"548158","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",4,"3/29/11 13:28",3.75,15906,"United Kingdom"
"548158","22993","SET OF 4 PANTRY JELLY MOULDS",6,"3/29/11 13:28",1.25,15906,"United Kingdom"
"548158","21471","STRAWBERRY RAFFIA FOOD COVER",1,"3/29/11 13:28",3.75,15906,"United Kingdom"
"548158","21466","RED FLOWER CROCHET FOOD COVER",2,"3/29/11 13:28",3.75,15906,"United Kingdom"
"548158","21470","FLOWER VINE RAFFIA FOOD COVER",1,"3/29/11 13:28",3.75,15906,"United Kingdom"
"548158","21467","CHERRY CROCHET FOOD COVER",2,"3/29/11 13:28",3.75,15906,"United Kingdom"
"548158","22443","GROW YOUR OWN HERBS SET OF 3",3,"3/29/11 13:28",7.95,15906,"United Kingdom"
"548158","85152","HAND OVER THE CHOCOLATE   SIGN",3,"3/29/11 13:28",2.1,15906,"United Kingdom"
"548158","22115","METAL SIGN EMPIRE TEA",1,"3/29/11 13:28",2.95,15906,"United Kingdom"
"548158","21908","CHOCOLATE THIS WAY METAL SIGN",1,"3/29/11 13:28",2.1,15906,"United Kingdom"
"548159","22699","ROSES REGENCY TEACUP AND SAUCER",4,"3/29/11 13:32",2.95,15906,"United Kingdom"
"548159","22697","GREEN REGENCY TEACUP AND SAUCER",4,"3/29/11 13:32",2.95,15906,"United Kingdom"
"548159","22698","PINK REGENCY TEACUP AND SAUCER",4,"3/29/11 13:32",2.95,15906,"United Kingdom"
